,,,,,,
2003,28.414,0.59028,85.969,85.669,87.006,86.695
2004,28.389,0.5951,87.694,87.388,88.786,88.394
2005,28.506,0.62002,86.408,86.119,87.799,87.373
2006,28.556,0.65144,81.526,81.251,83.476,83.128
2007,28.532,0.6624,76.321,76.058,79.08,78.845
2008,28.383,0.65543,75.259,75.064,78.902,78.768
2009,28.286,0.65168,75.724,75.706,79.667,79.699
2010,28.347,0.67058,74.63,74.818,78.771,78.91
2011,28.498,0.68586,73.08,73.457,77.691,77.834
2012,28.547,0.69846,73.379,73.821,78.086,78.22
2013,28.462,0.72591,75.107,75.485,79.448,79.528
2014,28.331,0.77436,74.968,75.235,79.248,79.27
2015,28.3,0.8116,71.262,71.514,76.323,76.373
2016,28.395,0.82834,69.574,69.814,75.645,75.679
2017,28.443,0.83411,70.243,70.555,77.433,77.448
2018,28.326,0.83329,70.215,70.652,78.829,78.821
2019,27.921,0.83291,70.076,70.548,79.301,79.279
2020,27.597,0.85353,70.512,70.987,79.365,79.305
2021,27.657,0.89353,69.939,70.7,78.338,78.165
2022,28.022,0.91466,69.82,71.092,77.854,77.736
2023,28.308,0.91635,70.407,71.915,78.149,78.141
2024,28.42,0.92529,70.833,72.284,78.33,78.31
2025,28.29,0.96455,67.65,69.068,75.095,75.037
2026,27.853,1.004,61.065,62.627,69.814,69.827
2027,27.46,1.0239,58.096,59.739,69.342,69.607
2028,27.442,1.0331,60.548,62.088,72.998,73.459
2029,27.775,1.048,62.348,63.928,74.902,75.347
2030,28.084,1.061,60.363,62.355,73.487,73.842
2031,28.273,1.0815,57.807,60.342,71.978,72.191
2032,28.314,1.0964,56.165,59.38,71.301,71.442
2033,28.297,1.1015,54.654,58.91,71.219,71.78
2034,28.281,1.1132,52.921,57.842,70.299,71.615
2035,28.284,1.1563,49.526,54.474,66,67.634
2036,28.258,1.2029,44.075,48.781,59.648,61.224
2037,28.213,1.239,40.145,44.929,57.796,59.63
2038,28.196,1.2796,35.74,41.039,57.049,59.459
2039,28.228,1.3275,28.228,33.549,51.074,54.259
2040,28.258,1.3631,21.47,26.199,44.142,48.1
2041,28.22,1.3837,17.404,21.795,39.818,44.33
2042,28.054,1.4059,15.085,19.406,37.25,42.003
2043,27.888,1.432,13.292,17.337,35.038,40.164
2044,27.863,1.4608,11.71,15.24,33.292,39.695
2045,27.975,1.4818,10.491,13.71,32.854,40.894
2046,28.069,1.49,9.8168,13.092,33.917,42.768
2047,28.085,1.497,9.1981,12.778,35.416,43.763
2048,27.97,1.5111,8.2588,12.009,35.459,43.188
2049,27.831,1.5353,7.4304,11.12,34.524,42.054
2050,27.784,1.5716,6.9225,10.119,32.162,38.987
2051,27.808,1.6035,5.9453,8.0714,26.738,32.599
2052,27.724,1.6202,4.6085,5.9796,22.036,28.335
2053,27.592,1.642,3.8822,5.3066,20.353,27.629
2054,27.569,1.6776,3.5246,5.0538,18.463,25.484
2055,27.717,1.6993,3.1262,4.3776,14.737,20.173
2056,27.914,1.7138,2.7755,3.5844,11.547,15.753
2057,28.056,1.7431,2.5835,3.1401,10.405,14.361
2058,28.052,1.7859,2.4722,3.0186,10.153,14.173
2059,27.859,1.8257,2.4096,2.9661,9.6429,13.288
2060,27.608,1.8634,2.3915,2.8697,8.7788,11.81
2061,27.52,1.8996,2.3878,2.775,8.2041,11.058
2062,27.594,1.9403,2.3715,2.7282,7.8122,10.882
2063,27.671,1.9869,2.2862,2.6568,6.9012,9.5589
2064,27.683,2.027,1.9657,2.3149,5.4518,6.8316
2065,27.603,2.0562,1.3905,1.7096,4.5571,5.1716
2066,27.449,2.0898,0.92347,1.2565,4.1962,4.6619
2067,27.335,2.1316,0.61827,0.93135,3.5283,3.9499
2068,27.268,2.1697,0.38915,0.60946,2.6192,3.1104
2069,27.173,2.212,0.25464,0.37848,2.2417,2.8896
2070,27.021,2.2452,0.17208,0.24212,1.866,2.5496
2071,26.91,2.2552,0.12013,0.17579,1.5311,2.1651
2072,26.885,2.255,0.089518,0.15584,1.3409,1.8655
2073,26.946,2.2741,0.051948,0.13776,1.0561,1.4504
2074,27.127,2.3039,0.016234,0.089518,0.61317,0.87848
2075,27.647,2.3392,0.0018553,0.030612,0.29314,0.49026
2076,28.424,2.3751,0,0.0037106,0.17764,0.30844
2077,28.865,2.4183,0,0,0.14147,0.22588
2078,28.322,2.458,0,0,0.1039,0.18089
2079,27.23,2.4971,0,0,0.068182,0.13265
2080,26.503,2.5401,0,0,0.053803,0.10575
2081,26.525,2.581,0,0,0.051948,0.089518
2082,26.901,2.596,0,0,0.051948,0.066327
2083,27.257,2.5962,0,0,0.051948,0.053803
2084,27.33,2.6058,0,0,0.051948,0.051948
2085,27.321,2.6313,0,0,0.051948,0.051948
2086,27.419,2.6609,0,0,0.050093,0.051948
2087,27.614,2.6868,0,0,0.03757,0.051948
2088,27.693,2.7216,0,0,0.014378,0.051948
2089,27.538,2.7706,0,0,0.0018553,0.051948
2090,27.087,2.8298,0,0,0,0.051948
2091,26.52,2.8832,0,0,0,0.050093
2092,26.111,2.9314,0,0,0,0.03757
2093,26.103,2.9669,0,0,0,0.014378
2094,26.482,2.9887,0,0,0,0.0018553
2095,27.001,3.0093,0,0,0,0
2096,27.347,3.0412,0,0,0,0
2097,27.386,3.0736,0,0,0,0
2098,27.119,3.0855,0,0,0,0
2099,26.747,3.0853,0,0,0,0
2100,26.519,3.0827,0,0,0,0
