,,,,,,
2006,28.556,0.65759,82.385,82.055,84.674,84.25
2007,28.532,0.66353,78.713,78.577,81.638,81.33
2008,28.383,0.65286,77.181,77.268,80.464,80.265
2009,28.286,0.64553,77.013,77.237,80.23,80.059
2010,28.347,0.65672,77.834,78.099,80.936,80.751
2011,28.498,0.67252,78.189,78.469,81.588,81.391
2012,28.547,0.68924,78.439,78.753,82.295,82.06
2013,28.462,0.70985,81.217,81.677,84.919,84.743
2014,28.331,0.73213,84.163,84.718,87.309,87.301
2015,28.3,0.75493,85.118,85.645,88.099,88.21
2016,28.395,0.78572,83.455,83.933,87.004,87.113
2017,28.443,0.82155,79.911,80.296,84.702,84.753
2018,28.326,0.84643,78.784,79.183,84.509,84.583
2019,27.921,0.86119,80.179,80.779,86.105,86.342
2020,27.597,0.8731,80.745,81.606,87.112,87.542
2021,27.657,0.87551,80.691,81.634,87.504,88.052
2022,28.022,0.86794,80.381,81.34,87.584,88.256
2023,28.308,0.86686,80.586,81.665,88.16,88.929
2024,28.42,0.88205,80.041,81.379,88.161,88.866
2025,28.29,0.90553,75.455,77.028,84.936,85.527
2026,27.853,0.91702,69.421,71.258,80.744,81.255
2027,27.46,0.9215,70.684,72.731,82.548,82.999
2028,27.442,0.93902,74.724,76.852,86.446,86.838
2029,27.775,0.97427,76.164,78.373,88.513,88.843
2030,28.084,1.009,74.107,76.386,87.018,87.352
2031,28.273,1.0251,70.019,72.42,83.044,83.42
2032,28.314,1.0233,68.361,70.951,82.173,82.684
2033,28.297,1.0164,68.326,71.048,83.686,84.274
2034,28.281,1.0171,67.878,70.611,84.747,85.267
2035,28.284,1.0217,67.048,69.645,84.403,84.959
2036,28.258,1.0426,66.055,68.44,83.353,84.059
2037,28.213,1.0774,64.058,66.342,81.75,82.538
2038,28.196,1.1042,60.947,63.223,79.188,80.078
2039,28.228,1.1149,59.834,61.942,78.559,79.801
2040,28.258,1.1298,59.88,61.787,78.797,80.288
2041,28.22,1.1596,56.182,58.042,75.288,76.712
2042,28.054,1.1762,49.297,51.304,69.391,70.516
2043,27.888,1.1697,46.32,48.61,68.36,69.233
2044,27.863,1.1668,46.101,48.575,69.271,70.002
2045,27.975,1.179,44.608,47.291,67.917,68.562
2046,28.069,1.1875,42.942,46.183,66.85,67.692
2047,28.085,1.1872,42.458,46.296,67.695,68.851
2048,27.97,1.2023,41.393,45.486,67.447,68.633
2049,27.831,1.2222,38.985,43.067,64.786,66.075
2050,27.784,1.2383,37.391,41.819,63.271,64.821
2051,27.808,1.25,36.882,41.676,63.288,65.176
2052,27.724,1.2741,35.157,39.856,62.993,65.477
2053,27.592,1.2855,31.671,35.945,62.023,65.143
2054,27.569,1.2835,28.833,33.181,62.428,65.788
2055,27.717,1.2812,27.667,32.573,63.676,67.151
2056,27.914,1.3031,25.974,30.819,63.158,66.474
2057,28.056,1.3245,23.073,26.894,60.462,63.184
2058,28.052,1.3398,21.033,24.384,59.698,62.555
2059,27.859,1.3489,20.28,23.782,61.324,64.841
2060,27.608,1.3621,20.04,23.716,64.77,68.814
2061,27.52,1.3706,19.645,23.496,67.833,71.596
2062,27.594,1.3752,18.486,22.729,69.495,72.211
2063,27.671,1.3762,17.31,22.109,71.5,73.563
2064,27.683,1.3814,16.588,21.972,73.387,75.317
2065,27.603,1.3965,15.927,21.914,73.591,75.603
2066,27.449,1.4126,15.423,21.923,73.263,75.446
2067,27.335,1.4246,15.213,22.093,73.154,75.433
2068,27.268,1.4296,14.949,21.975,72.753,75.082
2069,27.173,1.442,14.426,21.483,71.591,73.991
2070,27.021,1.4635,13.615,20.236,69.539,71.979
2071,26.91,1.4846,12.583,18.547,67.95,70.35
2072,26.885,1.5027,11.72,17.241,66.814,69.167
2073,26.946,1.5173,10.886,15.667,64.147,66.737
2074,27.127,1.5062,9.6874,13.318,60.814,63.908
2075,27.647,1.4809,8.9077,12.16,60.134,63.549
2076,28.424,1.4661,8.6665,12.062,61.172,64.681
2077,28.865,1.469,8.468,12.039,62.237,65.885
2078,28.322,1.474,8.1187,11.987,63.005,66.551
2079,27.23,1.486,7.7667,12.069,63.279,66.614
2080,26.503,1.5003,7.7727,12.16,63.056,66.358
2081,26.525,1.5107,7.7361,11.967,63.549,66.879
2082,26.901,1.5111,7.6763,12.122,64.779,68.058
2083,27.257,1.5072,7.6558,12.28,65.402,68.735
2084,27.33,1.4976,7.5761,12.136,64.986,68.5
2085,27.321,1.4992,7.2523,10.99,61.819,65.479
2086,27.419,1.5119,6.4573,8.4652,57.365,60.858
2087,27.614,1.5261,5.571,6.6127,58.696,62.218
2088,27.693,1.5378,5.0362,5.8576,59.288,63.176
2089,27.538,1.5462,4.647,5.244,53.754,57.933
2090,27.087,1.5457,4.3697,4.8293,49.492,53.734
2091,26.52,1.553,4.2222,4.7361,49.225,53.187
2092,26.111,1.5588,4.0807,4.6248,49.231,52.846
2093,26.103,1.539,3.9842,4.4661,49.135,52.514
2094,26.482,1.5132,3.9392,4.3692,49.478,52.654
2095,27.001,1.5153,3.9374,4.3135,48.853,51.699
2096,27.347,1.5273,3.9425,4.2741,48.847,51.494
2097,27.386,1.5252,3.9193,4.2454,52.065,55.326
2098,27.119,1.5152,3.8748,4.2096,55.77,59.519
2099,26.747,1.5106,3.861,4.1857,58.998,62.818
2100,26.519,1.508,3.8762,4.1905,62.097,65.924
